user_id,group,click,completed,time_spent,page_views,steps_reached,bounce
2992,B,0,0,28.24,1,1,0
2993,B,0,0,23.99,1,3,0
2994,B,1,1,109.88,6,4,0
2995,B,1,0,35.31,1,2,0
2996,A,1,1,110.68,5,5,0
2997,A,1,1,108.13,9,5,0
2998,A,0,1,91.2,2,5,0
2999,B,0,0,40.0,2,1,0
3000,B,0,0,27.98,1,2,0
3001,B,1,1,133.34,4,4,0
3002,B,1,1,113.45,1,5,0
3003,B,1,0,29.86,4,2,0
3004,B,1,1,130.91,3,4,0
3005,A,1,0,26.29,6,3,0
3006,A,1,1,109.86,2,5,0
3007,B,1,1,132.95,5,5,0
3008,A,1,1,94.43,7,6,0
3009,B,1,0,32.18,1,1,0
3010,A,1,1,109.37,2,5,0
3011,B,1,1,130.32,4,5,0
3012,B,0,0,31.43,3,1,0
3013,A,0,0,15.09,2,3,0
3014,A,0,0,14.78,4,4,1
3015,B,1,0,17.71,2,2,0
3016,B,0,0,35.91,1,1,0
3017,A,0,1,117.93,6,5,0
3018,A,0,0,29.9,2,3,0
3019,B,1,0,32.84,2,1,0
3020,A,1,1,90.0,5,6,0
3021,B,0,0,24.84,3,3,0
3022,B,0,0,32.02,3,2,0
3023,B,0,1,129.36,2,4,0
3024,B,1,1,125.77,4,4,0
3025,A,1,1,112.43,6,6,0
3026,A,1,1,108.14,6,6,0
3027,A,1,1,109.45,7,6,0
3028,A,1,1,100.33,4,5,0
3029,A,1,0,30.87,2,2,0
3030,A,1,1,102.83,8,5,0
3031,A,1,1,92.03,2,6,0
3032,B,1,0,26.37,3,2,0
3033,A,0,1,103.82,6,6,0
3034,A,0,0,30.96,3,3,0
3035,B,1,0,30.75,2,1,0
3036,A,1,1,105.77,5,5,0
3037,A,1,1,93.02,1,6,0
3038,B,0,0,35.71,2,2,0
3039,A,1,1,100.18,8,6,0
3040,A,1,1,106.8,3,6,0
3041,A,1,1,125.76,5,5,0
3042,B,0,0,34.05,5,3,0
3043,A,0,1,90.0,2,5,0
3044,A,0,1,90.0,10,5,0
3045,B,0,1,127.36,3,5,0
3046,A,1,1,93.45,7,6,0
3047,B,1,0,34.89,3,3,0
3048,B,1,0,31.25,1,1,0
3049,A,1,1,109.98,2,6,0
3050,B,1,1,120.93,4,4,0
3051,B,1,1,145.41,6,4,0
3052,A,1,1,142.11,9,5,0
3053,B,0,0,29.33,1,1,0
3054,B,0,0,33.12,3,2,0
3055,A,0,1,109.17,4,6,0
3056,A,0,0,22.18,1,2,0
3057,A,1,1,98.02,7,6,0
3058,B,0,1,117.15,6,5,0
3059,A,1,1,94.37,4,5,0
3060,B,0,1,132.05,7,5,0
3061,B,1,1,122.8,2,5,0
3062,B,0,1,102.22,4,5,0
3063,B,1,1,132.45,5,5,0
3064,B,1,1,127.62,7,5,0
3065,B,0,0,39.08,2,1,0
3066,B,1,0,33.24,1,2,0
3067,A,0,1,90.26,5,6,0
3068,A,0,0,8.39,4,3,1
3069,B,0,1,120.81,1,5,0
3070,B,0,0,27.25,1,3,0
3071,A,0,1,119.32,7,6,0
3072,B,1,0,30.95,3,3,0
3073,A,0,0,31.94,1,2,0
3074,A,1,1,92.1,9,6,0
3075,A,1,0,30.76,3,4,0
3076,B,1,0,35.33,2,1,0
3077,B,0,1,107.82,3,4,0
3078,A,0,1,123.87,6,5,0
3079,A,0,0,24.65,3,3,0
3080,A,1,0,26.74,2,2,0
3081,A,1,1,97.62,8,5,0
3082,A,1,0,32.93,7,4,0
3083,B,0,0,23.88,2,2,0
3084,A,0,0,29.82,4,3,0
3085,B,1,1,136.21,6,5,0
3086,A,1,1,96.31,3,5,0
3087,B,1,1,147.83,4,4,0
3088,B,1,0,32.39,1,2,0
3089,B,0,1,134.54,1,5,0
3090,B,0,0,21.84,2,1,0
3091,B,1,0,40.0,1,2,0
3092,B,0,0,23.65,3,2,0
3093,A,1,1,120.3,4,6,0
3094,B,0,0,25.03,2,2,0
3095,A,1,0,19.67,3,2,0
3096,B,1,0,35.73,5,2,0
3097,B,1,1,138.28,2,5,0
3098,A,0,1,92.74,7,5,0
3099,B,0,0,37.54,2,2,0
3100,A,0,0,31.31,5,4,0
3101,A,1,1,96.74,5,6,0
3102,A,1,1,127.18,5,6,0
3103,A,1,1,90.52,4,6,0
3104,B,0,1,121.75,3,5,0
3105,B,1,1,132.79,5,5,0
3106,A,1,1,97.76,3,6,0
3107,B,0,0,32.58,5,1,0
3108,B,0,1,130.41,3,5,0
3109,A,1,1,105.76,3,6,0
3110,B,1,0,35.99,4,2,0
3111,A,1,1,105.26,3,5,0
3112,A,1,1,110.78,8,5,0
3113,B,0,0,37.88,1,1,0
3114,B,1,1,135.91,7,4,0
3115,B,1,1,135.86,3,4,0
3116,A,0,0,15.96,5,3,0
3117,A,0,1,114.3,6,5,0
3118,B,1,0,25.73,2,3,0
3119,B,0,0,23.31,2,2,0
3120,B,1,1,127.28,6,4,0
3121,B,1,1,118.96,4,4,0
3122,A,0,0,29.53,5,4,0
3123,B,0,0,35.89,5,3,0
3124,A,0,1,90.0,4,5,0
3125,A,1,0,18.2,3,3,0
3126,B,0,0,22.24,2,2,0
3127,B,1,0,28.22,4,1,0
3128,B,1,1,132.55,3,4,0
3129,A,1,1,105.09,8,5,0
3130,B,1,1,122.1,4,5,0
3131,B,0,0,38.8,1,3,0
3132,A,1,1,90.0,10,6,0
3133,B,1,1,140.37,4,5,0
3134,A,1,1,101.47,4,5,0
3135,B,1,1,127.22,6,5,0
3136,A,1,0,20.31,3,4,0
3137,B,0,0,40.0,4,1,0
3138,B,0,0,23.61,2,1,0
3139,A,1,1,108.14,4,5,0
3140,A,1,1,114.33,3,6,0
3141,B,0,0,21.33,2,3,0
3142,A,0,1,96.96,6,6,0
3143,A,1,1,106.22,2,6,0
3144,A,1,0,17.79,4,3,0
3145,A,1,1,98.21,6,5,0
3146,B,1,1,124.5,3,5,0
3147,B,1,0,34.9,4,3,0
3148,A,0,1,103.89,3,6,0
3149,A,1,0,31.55,2,4,0
3150,A,1,1,96.03,7,6,0
3151,A,0,1,92.98,3,5,0
3152,B,0,1,147.26,5,5,0
3153,B,1,0,27.05,1,3,0
3154,A,1,1,92.27,3,6,0
3155,A,1,1,90.0,4,6,0
3156,A,1,0,31.53,4,3,0
3157,B,0,0,28.95,3,2,0
3158,A,0,0,22.22,2,2,0
3159,B,0,0,30.04,1,1,0
3160,A,1,1,120.16,3,5,0
3161,B,1,1,126.2,3,4,0
3162,A,1,1,136.13,2,6,0
3163,B,0,1,129.34,4,5,0
3164,A,1,1,120.74,2,5,0
3165,A,1,1,117.66,3,5,0
3166,A,0,0,23.74,4,4,0
3167,B,0,0,27.48,2,3,0
3168,A,0,0,26.32,3,3,0
3169,B,1,0,34.06,1,3,0
3170,B,0,0,27.56,2,3,0
3171,A,0,1,110.0,3,5,0
3172,A,1,1,122.83,3,5,0
3173,A,1,1,132.84,3,5,0
3174,B,1,1,136.54,3,4,0
3175,A,0,0,37.04,2,3,0
3176,B,1,0,27.22,1,3,0
3177,B,0,1,135.02,3,4,0
3178,A,1,1,124.06,2,5,0
3179,A,0,0,17.73,6,3,0
3180,A,1,1,102.17,7,5,0
3181,A,1,1,128.85,9,6,0
3182,A,1,0,17.17,2,3,0
3183,A,0,0,14.61,4,3,1
3184,B,1,0,40.0,2,1,0
3185,B,1,1,139.97,3,5,0
3186,B,0,0,33.59,2,2,0
3187,A,1,1,107.45,7,5,0
3188,B,0,0,28.37,2,2,0
3189,B,1,0,32.69,2,2,0
3190,B,0,0,40.0,1,3,0
3191,B,1,0,32.43,4,1,0
3192,B,1,1,149.67,1,5,0
3193,A,0,1,97.22,5,6,0
3194,A,1,1,107.76,8,5,0
3195,B,0,1,124.27,4,4,0
3196,B,1,0,24.49,1,1,0
3197,B,1,0,30.08,3,2,0
3198,A,1,1,113.01,6,6,0
3199,A,0,1,114.29,4,5,0
3200,B,1,1,149.7,7,4,0
3201,A,1,1,113.57,8,6,0
3202,A,1,1,121.8,4,5,0
3203,B,0,0,31.4,4,3,0
3204,A,1,0,35.75,2,3,0
3205,A,0,0,40.0,3,3,0
3206,B,1,0,34.19,2,3,0
3207,A,0,1,96.09,8,6,0
3208,A,1,1,101.41,7,6,0
3209,B,0,0,32.69,3,1,0
3210,A,0,0,27.2,5,2,0
3211,A,1,1,116.38,6,6,0
3212,B,0,0,33.76,7,3,0
3213,B,1,0,31.04,2,3,0
3214,B,0,0,27.18,1,1,0
3215,A,1,0,26.81,3,3,0
3216,B,1,1,146.55,2,4,0
3217,A,1,1,120.24,5,6,0
3218,B,1,1,133.35,6,4,0
3219,A,1,1,120.35,2,5,0
3220,B,1,1,124.29,6,5,0
3221,B,1,0,27.95,4,3,0
3222,B,1,1,120.52,3,4,0
3223,B,0,0,30.25,1,2,0
3224,A,1,0,21.05,1,4,0
3225,B,1,0,38.25,1,2,0
3226,B,0,0,28.15,3,2,0
3227,A,1,1,98.37,9,5,0
3228,B,1,1,147.43,3,5,0
3229,A,1,1,102.58,6,5,0
3230,B,0,0,31.92,5,2,0
3231,B,0,0,33.71,1,1,0
3232,B,1,0,24.18,5,2,0
3233,A,1,1,122.83,5,6,0
3234,B,0,0,34.82,1,3,0
3235,B,0,0,40.0,2,3,0
3236,B,0,0,26.92,1,1,0
3237,A,1,1,109.19,8,5,0
3238,A,1,1,108.47,11,5,0
3239,B,1,1,130.64,1,5,0
3240,A,1,1,90.54,5,6,0
3241,B,0,0,31.67,2,1,0
3242,B,0,0,22.44,1,2,0
3243,B,0,0,33.15,1,2,0
3244,B,0,0,18.23,1,1,0
3245,B,1,1,109.48,4,5,0
3246,B,0,0,35.91,2,3,0
3247,B,0,1,122.53,1,5,0
3248,A,0,1,96.15,2,6,0
3249,A,0,0,32.9,4,2,0
3250,A,0,0,26.29,1,2,0
3251,A,1,1,118.47,1,5,0
3252,A,0,1,106.01,4,5,0
3253,A,1,1,140.16,7,6,0
3254,A,0,1,100.75,2,5,0
3255,B,0,0,40.0,1,3,0
3256,B,1,0,30.63,2,3,0
3257,B,0,0,21.07,3,1,0
3258,B,1,0,33.9,1,2,0
3259,A,1,1,111.78,7,5,0
3260,A,1,1,95.38,3,5,0
3261,B,0,0,25.47,4,3,0
3262,B,0,0,30.85,1,1,0
3263,A,0,1,112.2,6,6,0
3264,B,1,1,103.29,4,5,0
3265,B,0,1,138.53,4,4,0
3266,B,0,0,28.03,2,3,0
3267,B,1,0,23.01,2,3,0
3268,A,1,1,119.29,7,6,0
3269,B,1,1,127.76,4,5,0
3270,B,0,0,38.3,3,2,0
3271,A,1,1,113.26,4,5,0
3272,A,0,1,107.98,6,5,0
3273,B,1,1,126.47,1,5,0
3274,A,0,0,27.38,4,4,0
3275,B,1,1,123.86,3,4,0
3276,B,1,1,119.47,3,4,0
3277,A,1,1,115.32,2,6,0
3278,B,1,0,30.13,1,1,0
3279,B,0,1,128.34,5,4,0
3280,B,1,1,138.89,1,4,0
3281,B,0,1,126.86,4,4,0
3282,A,1,1,108.18,6,5,0
3283,A,1,0,19.8,2,2,0
3284,B,1,0,33.58,1,3,0
3285,A,1,1,112.2,2,5,0
3286,B,0,0,36.4,3,2,0
3287,B,1,1,122.21,4,5,0
3288,B,0,0,28.25,2,2,0
3289,B,0,0,35.75,1,1,0
3290,B,1,1,130.52,4,4,0
3291,A,1,0,17.66,1,3,0
3292,B,0,0,38.84,2,2,0
3293,A,0,1,90.0,6,5,0
3294,A,0,0,29.49,6,3,0
3295,B,1,1,115.35,4,5,0
3296,B,0,0,40.0,3,2,0
3297,B,1,1,112.55,4,5,0
3298,B,0,0,37.91,4,2,0
3299,B,0,0,30.51,4,1,0
3300,A,1,1,103.6,6,6,0
3301,B,1,1,129.85,3,4,0
3302,B,1,0,34.79,6,3,0
3303,A,1,1,97.15,5,6,0
3304,A,0,1,98.21,7,5,0
3305,B,1,0,34.9,3,1,0
3306,A,1,1,90.0,7,5,0
3307,B,1,1,122.16,6,4,0
3308,A,0,0,40.0,2,2,0
3309,A,1,1,96.38,5,6,0
3310,B,1,0,37.89,5,2,0
3311,A,1,1,100.97,8,5,0
3312,A,0,1,114.11,7,5,0
3313,A,0,0,28.58,1,4,0
3314,A,1,0,31.9,1,4,0
3315,A,1,1,105.6,6,5,0
3316,A,1,1,131.87,12,6,0
3317,B,1,0,27.46,2,1,0
3318,B,0,0,32.41,1,3,0
3319,A,0,0,25.72,1,3,0
3320,B,1,1,116.78,6,5,0
3321,B,0,0,29.28,2,3,0
3322,B,1,1,129.62,4,5,0
3323,A,0,1,102.81,2,6,0
3324,B,0,0,40.0,2,1,0
3325,A,1,1,97.94,4,6,0
3326,B,1,1,139.79,3,4,0
3327,A,1,1,118.28,6,5,0
3328,A,1,0,23.9,3,2,0
3329,B,1,0,25.81,2,1,0
3330,B,0,0,26.39,3,2,0
3331,A,0,0,20.37,1,3,0
3332,B,1,1,110.14,5,5,0
3333,B,0,0,24.98,2,1,0
3334,B,1,1,113.18,2,4,0
3335,A,0,0,33.42,6,2,0
3336,A,1,0,28.33,4,3,0
3337,B,0,0,35.72,3,2,0
3338,B,1,0,34.53,1,1,0
3339,B,0,0,32.0,1,3,0
3340,A,1,1,125.53,4,6,0
3341,A,1,0,19.72,3,4,0
3342,B,1,1,129.07,3,4,0
3343,B,1,0,35.48,1,1,0
3344,B,1,1,114.79,1,4,0
3345,B,0,0,40.0,3,3,0
3346,B,1,0,31.17,1,3,0
3347,B,1,0,31.85,1,3,0
3348,A,0,1,123.08,6,6,0
3349,B,1,0,36.49,1,3,0
3350,A,1,1,108.46,3,6,0
3351,B,1,1,129.3,4,5,0
3352,B,0,0,21.98,4,1,0
3353,A,0,1,101.32,9,6,0
3354,A,0,1,114.21,6,5,0
3355,A,1,1,113.33,5,5,0
3356,A,0,0,32.55,3,4,0
3357,B,1,0,30.28,4,3,0
3358,A,1,1,91.35,5,6,0
3359,B,1,0,37.34,2,2,0
3360,A,1,1,125.23,4,5,0
3361,B,1,0,36.39,1,2,0
3362,B,1,1,126.36,7,4,0
3363,B,1,1,138.44,5,4,0
3364,B,1,1,150.0,1,5,0
3365,B,0,0,31.69,3,3,0
3366,B,1,0,23.13,1,2,0
3367,A,0,0,19.9,1,2,0
3368,B,1,0,34.75,6,3,0
3369,A,0,0,12.77,6,2,1
3370,A,1,1,110.03,3,5,0
3371,B,1,1,131.8,5,5,0
3372,A,1,1,126.42,3,5,0
3373,B,0,0,38.86,2,2,0
3374,A,0,0,30.05,2,3,0
3375,B,1,0,18.02,3,1,0
3376,A,1,1,119.05,3,5,0
3377,B,0,0,35.23,1,3,0
3378,B,0,0,32.54,1,3,0
3379,B,1,1,110.7,3,4,0
3380,B,1,0,26.34,2,1,0
3381,A,1,1,94.0,3,6,0
3382,B,0,0,18.91,2,2,0
3383,A,1,1,107.97,3,6,0
3384,A,0,1,98.43,7,5,0
3385,A,1,1,139.5,2,6,0
3386,B,1,0,29.99,3,2,0
3387,A,1,1,123.53,4,5,0
3388,A,0,0,13.02,1,4,1
3389,A,0,1,101.64,3,5,0
3390,B,1,1,128.97,5,4,0
3391,B,0,1,118.92,5,5,0
3392,A,1,1,102.93,7,5,0
3393,B,1,0,29.69,1,1,0
3394,B,1,1,125.66,3,5,0
3395,A,1,1,130.26,8,6,0
3396,A,1,1,112.54,2,6,0
3397,B,0,0,33.88,2,1,0
3398,A,1,1,114.48,4,5,0
3399,B,0,0,34.68,1,1,0
3400,B,0,0,30.5,1,1,0
3401,B,0,0,29.08,1,3,0
3402,B,0,0,32.0,2,2,0
3403,B,1,0,37.94,2,1,0
3404,B,1,0,37.76,1,3,0
3405,A,1,1,105.12,8,6,0
3406,A,1,1,117.21,7,6,0
3407,B,1,1,126.05,1,5,0
3408,B,0,0,31.2,1,1,0
3409,B,1,0,28.16,1,1,0
3410,A,1,1,105.82,9,6,0
3411,B,1,1,141.41,5,5,0
3412,A,0,1,109.11,9,6,0
3413,B,0,0,31.81,3,2,0
3414,B,1,0,22.32,4,3,0
3415,A,1,0,21.84,4,3,0
3416,A,1,1,105.1,5,5,0
3417,B,0,0,26.03,4,3,0
3418,B,0,0,31.13,3,1,0
3419,B,1,0,28.42,2,1,0
3420,A,1,1,108.96,2,5,0
3421,A,1,1,109.46,2,5,0
3422,A,0,1,96.53,2,6,0
3423,A,1,1,103.22,2,6,0
3424,A,1,1,108.93,11,6,0
3425,A,1,1,122.21,6,5,0
3426,B,0,0,32.54,1,3,0
3427,B,0,1,121.38,2,5,0
3428,A,1,1,112.79,5,6,0
3429,B,0,0,40.0,1,2,0
3430,B,0,1,137.17,3,4,0
3431,A,1,0,27.83,4,2,0
3432,B,1,1,135.26,4,5,0
3433,A,1,1,125.28,6,5,0
3434,A,0,1,120.91,3,5,0
3435,B,1,1,133.67,4,4,0
3436,A,0,0,31.48,1,2,0
3437,A,0,1,95.02,11,5,0
3438,A,1,1,90.0,4,5,0
3439,A,1,1,109.89,5,6,0
3440,A,1,1,108.82,4,5,0
3441,A,1,1,101.47,1,6,0
3442,A,1,1,117.91,5,6,0
3443,A,1,1,90.0,6,5,0
3444,B,0,0,27.79,1,1,0
3445,B,0,0,28.09,2,1,0
3446,B,1,0,21.18,2,1,0
3447,A,1,1,125.94,4,6,0
3448,A,1,0,14.49,7,2,1
3449,B,0,0,27.47,2,1,0
3450,B,0,1,137.08,2,4,0
3451,B,1,1,134.46,1,4,0
3452,A,1,1,94.7,7,6,0
3453,B,0,0,35.09,4,3,0
3454,B,0,0,32.74,4,3,0
3455,A,1,0,40.0,3,2,0
3456,B,0,1,132.04,6,5,0
3457,A,1,1,106.31,6,6,0
3458,A,1,1,97.72,3,5,0
3459,A,0,0,18.79,5,3,0
3460,B,0,1,119.74,7,4,0
3461,B,1,1,141.71,3,4,0
3462,A,0,0,24.13,4,3,0
3463,B,1,1,133.65,5,4,0
3464,B,0,0,40.0,1,2,0
3465,B,1,0,16.85,1,1,0
3466,B,0,0,38.67,2,2,0
3467,A,0,0,24.39,7,3,0
3468,B,1,0,33.61,3,2,0
3469,A,0,1,98.06,6,5,0
3470,A,0,0,18.71,1,4,0
3471,B,0,0,33.93,3,3,0
3472,A,1,0,40.0,1,2,0
3473,B,0,0,37.02,1,1,0
3474,B,0,0,38.59,2,3,0
3475,A,1,1,105.7,1,6,0
3476,A,0,0,19.8,3,4,0
3477,A,1,0,18.53,2,3,0
3478,A,1,1,102.14,3,6,0
3479,B,0,0,18.68,3,3,0
3480,B,0,0,26.65,2,2,0
3481,B,0,0,27.64,2,2,0
3482,A,1,1,105.9,1,5,0
3483,A,0,1,109.58,9,5,0
3484,A,1,1,112.35,3,6,0
3485,B,1,1,127.85,4,5,0
3486,A,1,1,101.02,2,6,0
3487,B,0,0,19.22,2,3,0
3488,A,0,0,19.97,5,3,0
3489,B,0,1,118.28,7,5,0
3490,B,0,0,33.8,3,3,0
3491,A,1,1,118.91,2,5,0
3492,A,1,1,119.26,6,5,0
3493,B,1,0,35.54,3,3,0
3494,B,1,1,126.66,8,5,0
3495,A,1,0,20.35,3,4,0
3496,A,0,0,18.77,3,4,0
3497,B,1,0,21.96,1,2,0
3498,A,0,1,119.9,5,5,0
3499,B,1,1,126.25,9,5,0
3500,B,1,0,23.52,1,3,0
3501,A,1,1,98.08,2,6,0
3502,A,1,1,97.6,8,6,0
3503,A,0,1,108.52,6,5,0
3504,A,1,1,120.81,4,6,0
3505,A,1,1,103.82,4,5,0
3506,B,0,1,105.47,4,5,0
3507,B,1,0,29.86,3,1,0
3508,A,1,0,22.91,4,3,0
3509,A,1,1,105.3,4,5,0
3510,A,1,1,100.47,7,6,0
3511,B,0,0,32.3,2,1,0
3512,A,0,1,108.79,5,5,0
3513,A,0,1,107.7,5,5,0
3514,B,1,1,132.13,5,5,0
3515,B,1,0,28.42,5,2,0
3516,A,0,1,102.16,4,6,0
3517,A,1,1,124.56,2,6,0
3518,A,1,0,27.92,3,2,0
3519,B,0,0,35.96,4,3,0
3520,A,1,0,32.58,6,3,0
3521,A,1,1,114.31,2,5,0
3522,A,0,0,30.5,3,3,0
3523,B,0,1,112.21,9,5,0
3524,B,1,1,130.04,3,4,0
3525,A,1,1,105.81,6,5,0
3526,A,1,1,128.13,5,5,0
3527,B,0,0,36.57,2,2,0
3528,B,1,1,121.7,1,5,0
3529,B,0,1,131.73,2,4,0
3530,B,1,1,129.68,5,4,0
3531,B,0,0,33.73,3,3,0
3532,B,1,1,117.81,3,5,0
3533,B,0,0,33.16,1,2,0
3534,B,1,0,29.63,2,1,0
3535,B,0,1,130.82,3,4,0
3536,A,1,0,18.93,4,4,0
3537,A,0,1,100.98,3,5,0
3538,A,0,0,32.22,1,2,0
3539,B,1,0,24.69,2,2,0
3540,A,0,1,96.27,5,5,0
3541,B,0,0,30.69,1,2,0
3542,B,1,0,26.37,1,2,0
3543,A,1,0,17.8,1,2,0
3544,B,1,0,31.63,2,1,0
3545,A,0,0,13.46,4,3,1
3546,A,0,1,95.9,2,6,0
3547,A,1,1,132.65,5,6,0
3548,B,1,1,132.59,6,4,0
3549,A,0,0,18.77,1,4,0
3550,B,0,0,33.51,2,3,0
3551,A,1,1,114.81,7,5,0
3552,A,0,0,30.96,3,3,0
3553,A,1,1,106.47,9,5,0
3554,B,1,0,36.86,1,3,0
3555,B,0,1,107.62,3,4,0
3556,B,1,1,117.44,4,4,0
3557,A,1,1,109.97,1,6,0
3558,A,1,0,26.31,4,2,0
3559,B,0,0,25.53,2,1,0
3560,B,0,0,32.56,3,1,0
3561,B,1,0,27.26,1,2,0
3562,B,1,1,125.23,2,4,0
3563,B,1,0,37.15,1,3,0
3564,B,0,1,137.09,4,5,0
3565,A,1,1,96.04,3,6,0
3566,B,0,0,24.66,3,2,0
3567,A,1,1,103.07,2,5,0
3568,A,1,1,107.68,3,5,0
3569,B,1,1,121.42,2,5,0
3570,B,1,1,138.41,3,4,0
3571,A,0,0,26.43,2,2,0
3572,B,1,0,33.44,2,1,0
3573,B,1,1,115.33,1,5,0
3574,A,1,1,122.01,8,5,0
3575,A,1,1,90.0,3,5,0
3576,A,1,1,118.01,8,5,0
3577,B,1,1,137.34,9,4,0
3578,A,1,1,102.81,4,6,0
3579,B,0,0,38.64,3,2,0
3580,A,1,0,23.56,2,2,0
3581,A,1,0,24.44,6,3,0
3582,A,0,0,26.38,1,4,0
3583,B,1,1,150.0,3,5,0
3584,B,1,0,39.07,3,1,0
3585,A,1,1,116.41,2,6,0
3586,A,1,1,97.05,3,6,0
3587,A,0,1,109.72,5,6,0
3588,B,1,0,26.12,2,1,0
3589,A,0,0,29.75,2,2,0
3590,B,1,0,31.84,1,1,0
3591,A,1,0,16.13,5,4,0
3592,A,0,1,108.97,7,5,0
3593,A,1,1,97.81,12,6,0
3594,A,1,1,109.81,1,6,0
3595,A,1,1,97.69,6,5,0
3596,A,0,0,24.19,3,2,0
3597,B,1,0,35.5,1,2,0
3598,A,0,1,107.36,12,6,0
3599,B,1,0,28.65,1,2,0
3600,A,0,1,110.44,9,6,0
3601,A,1,1,116.37,3,6,0
3602,B,0,1,116.93,6,4,0
3603,A,1,1,111.13,3,6,0
3604,B,0,0,38.91,2,2,0
3605,B,1,0,34.44,6,1,0
3606,A,1,1,108.69,6,5,0
3607,B,1,0,34.84,3,3,0
3608,B,1,1,132.52,1,5,0
3609,A,1,1,117.04,6,6,0
3610,B,0,0,18.86,3,2,0
3611,A,0,1,90.0,2,6,0
3612,A,1,1,120.06,7,6,0
3613,A,0,0,13.46,3,4,1
3614,A,1,1,112.82,3,6,0
3615,B,1,0,28.89,1,2,0
3616,A,0,1,96.05,4,6,0
3617,A,1,0,26.45,1,4,0
3618,B,0,0,32.21,1,2,0
3619,A,1,1,133.32,1,5,0
3620,A,1,1,100.5,5,6,0
3621,B,1,0,39.64,1,3,0
3622,B,1,1,131.52,9,5,0
3623,B,1,1,121.39,4,4,0
3624,B,0,0,35.8,1,3,0
3625,B,0,0,34.39,2,2,0
3626,B,0,0,31.22,4,2,0
3627,B,1,0,32.6,6,2,0
3628,A,1,1,100.84,6,5,0
3629,B,1,1,119.74,7,4,0
3630,B,1,0,35.56,1,3,0
3631,B,1,0,29.66,3,1,0
3632,A,0,0,23.44,2,3,0
3633,A,1,1,111.36,4,5,0
3634,B,1,0,32.59,3,2,0
3635,B,1,0,22.42,2,2,0
3636,B,1,1,140.86,1,4,0
3637,A,1,1,109.45,3,5,0
3638,A,0,1,105.57,3,5,0
3639,B,0,0,33.59,1,1,0
3640,A,0,1,110.84,6,5,0
3641,B,1,0,35.6,1,3,0
3642,A,1,0,27.77,3,2,0
3643,A,1,1,116.61,2,6,0
3644,B,0,0,39.11,3,2,0
3645,B,0,0,36.3,2,1,0
3646,B,1,0,30.04,2,2,0
3647,B,1,1,116.77,2,4,0
3648,A,1,1,128.01,7,6,0
3649,A,1,0,22.34,3,3,0
3650,A,0,1,102.32,2,6,0
3651,B,0,0,20.58,1,1,0
3652,A,1,1,112.06,5,5,0
3653,B,1,1,129.49,7,4,0
3654,A,1,1,90.0,5,6,0
3655,B,1,0,33.72,1,3,0
3656,B,1,1,123.02,3,4,0
3657,A,0,1,140.28,5,6,0
3658,B,0,0,27.58,2,2,0
3659,B,1,0,28.39,1,1,0
3660,A,0,1,97.5,4,5,0
3661,B,1,1,140.78,6,4,0
3662,B,1,1,124.27,3,4,0
3663,B,1,0,26.65,1,2,0
3664,A,1,1,116.48,3,6,0
3665,A,1,1,91.44,6,6,0
3666,B,1,1,134.25,1,5,0
3667,A,1,1,129.38,5,5,0
3668,B,0,0,34.4,1,1,0
3669,B,1,1,134.38,7,4,0
3670,B,1,1,136.7,3,5,0
3671,B,1,0,40.0,2,3,0
3672,B,0,0,38.26,2,2,0
3673,A,1,0,27.08,7,4,0
3674,B,0,0,36.42,3,3,0
3675,A,1,0,17.8,8,3,0
3676,A,1,1,117.32,9,5,0
3677,B,0,0,24.97,1,3,0
3678,B,1,0,28.8,3,2,0
3679,A,1,1,90.0,3,5,0
3680,A,1,1,112.82,5,6,0
3681,A,1,1,100.27,4,6,0
3682,B,1,0,37.67,1,2,0
3683,A,1,0,26.73,2,2,0
3684,B,0,0,37.74,1,3,0
3685,B,1,0,24.5,2,1,0
3686,B,0,1,138.38,1,5,0
3687,A,0,0,38.74,5,4,0
3688,B,1,0,35.58,1,1,0
3689,B,1,1,135.9,1,4,0
3690,B,1,0,32.02,1,1,0
3691,B,0,0,27.85,2,3,0
3692,B,0,0,35.57,2,3,0
3693,A,0,0,13.46,1,2,1
3694,B,0,0,28.49,2,3,0
3695,B,0,0,20.37,3,1,0
3696,A,1,1,99.56,8,5,0
3697,B,1,0,34.85,1,3,0
3698,A,0,0,27.54,2,4,0
3699,B,1,1,128.51,5,4,0
3700,A,1,0,25.19,4,4,0
3701,A,0,0,10.8,3,3,1
3702,B,1,1,124.27,3,4,0
3703,B,0,0,26.91,1,3,0
3704,B,0,0,27.05,2,1,0
3705,A,1,0,28.2,1,2,0
3706,A,0,1,97.67,4,5,0
3707,A,1,1,100.74,6,5,0
3708,B,1,1,107.13,5,5,0
3709,A,1,1,104.47,7,5,0
3710,A,1,1,94.95,7,6,0
3711,B,1,1,128.79,3,4,0
3712,A,1,1,96.59,5,5,0
3713,A,1,1,109.25,3,6,0
3714,B,1,1,126.55,5,4,0
3715,A,0,1,128.06,5,6,0
3716,B,0,0,33.98,1,1,0
3717,B,1,1,109.6,3,5,0
3718,B,1,0,23.41,4,2,0
3719,B,1,1,128.55,5,5,0
3720,B,1,1,118.7,1,4,0
3721,A,0,0,5.0,3,4,1
3722,A,0,0,33.45,3,4,0
3723,B,1,0,35.32,4,2,0
3724,B,1,0,34.13,1,3,0
3725,A,1,1,100.71,5,5,0
3726,B,0,0,33.57,1,2,0
